,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_features,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.23959843317667642,0.0,-7620419.250659298,-405957.0155147903,0.6,log2,100,0.9,"{'max_features': 'log2', 'subsample': 0.9, 'learning_rate': 0.6, 'n_estimators': 100}",11,-8010553.7519056415,-369305.8509830799,-6909760.76001527,-445341.88917192724,-7939771.664978166,-403223.30638936383,0.007370865650777206,0.0,502965.79483491095,31101.711100310797
14,0.18751327196756998,0.0,-7061814.681016354,-404013.48290991917,0.6,log2,100,1,"{'max_features': 'log2', 'subsample': 1, 'learning_rate': 0.6, 'n_estimators': 100}",1,-7242995.701258107,-372781.0285868568,-5259693.589636168,-443023.74267342925,-8682210.665006911,-396235.67746947147,5.282405013365385e-06,0.0,1402419.6310397664,29199.091466049475
15,1.0260967413584392,0.015627066294352215,-8934151.855877463,-3862.2187236378645,0.6,log2,500,0.8,"{'max_features': 'log2', 'subsample': 0.8, 'learning_rate': 0.6, 'n_estimators': 500}",31,-7842763.49937387,-3823.550474311085,-10263393.924205242,-3725.6425566702624,-8699575.586565299,-4037.4631399322466,0.007364178583023971,6.910940870383473e-06,1002264.0027516743,130.20354364342907
16,1.0092065334320068,0.015630006790161133,-7575705.717719331,-3234.129283750671,0.6,log2,500,0.9,"{'max_features': 'log2', 'subsample': 0.9, 'learning_rate': 0.6, 'n_estimators': 500}",10,-6618788.931052979,-3015.0895783910128,-7711645.006930019,-3393.016120279068,-8399556.839158978,-3294.282152581932,0.0070265084674725805,7.080670549830197e-06,733492.573596781,160.04352217931057
17,0.720043420791626,0.015620946884155273,-7564371.061817612,-2971.7042428823756,0.6,log2,500,1,"{'max_features': 'log2', 'subsample': 1, 'learning_rate': 0.6, 'n_estimators': 500}",9,-8004021.3233994525,-2474.9285488953587,-6183630.863424795,-2551.33680034478,-8504140.727572786,-3888.8473794069882,0.013619988107830385,4.242689709675833e-06,996744.6759033955,649.2678979065795
18,1.0417253971099854,0.010414520899454752,-10168966.381787091,-59970.5350793048,0.7,auto,100,0.8,"{'max_features': 'auto', 'subsample': 0.8, 'learning_rate': 0.7, 'n_estimators': 100}",50,-9517163.876254214,-67361.12939825274,-8567049.575269125,-51105.601122771724,-12424643.058719417,-61444.87471688992,0.0073623837043982395,0.007364179329185066,1640351.2540882507,6717.678562517297
19,0.9993593692779541,0.010419686635335287,-8190790.044031906,-56803.23552668517,0.7,auto,100,0.9,"{'max_features': 'auto', 'subsample': 0.9, 'learning_rate': 0.7, 'n_estimators': 100}",20,-8275777.835232498,-61682.47732803565,-6685150.299233179,-58353.03567804526,-9611186.77903785,-50374.1935739746,0.005847936451989756,0.007367831910913201,1195467.9444342635,4744.87307504687
20,0.8867853482564291,0.005208412806193034,-8021915.526732616,-50108.0495711199,0.7,auto,100,1,"{'max_features': 'auto', 'subsample': 1, 'learning_rate': 0.7, 'n_estimators': 100}",15,-6338315.752748363,-44048.23632204571,-7349474.219310872,-56183.80088750106,-10383012.463315744,-50092.11150381292,0.008455969608173448,0.007365808028955899,1718633.7902697765,4954.336305841981
21,5.037229061126709,0.010420481363932291,-9367730.39033525,-1.011914639771126,0.7,auto,500,0.8,"{'max_features': 'auto', 'subsample': 0.8, 'learning_rate': 0.7, 'n_estimators': 500}",36,-8446421.857446717,-0.8173614057261495,-9630248.719467098,-0.556359611987264,-10029287.286382893,-1.662022901599965,0.017623440897014085,0.007368393614251545,672451.6979028551,0.4718834942068607
22,4.936370452245076,0.015627543131510418,-8825174.898250384,-0.30190914450413975,0.7,auto,500,0.9,"{'max_features': 'auto', 'subsample': 0.9, 'learning_rate': 0.7, 'n_estimators': 500}",30,-8734700.606038934,-0.30633970835372504,-6907871.371282446,-0.25443541589428975,-10833224.412000977,-0.34495230926440446,0.017995947011891365,2.099648287077412e-06,1602998.1614961128,0.037085931010408045
